2017-12-26 13:26:52.724,-0.58,-0.59,-0.59,-0.64,-0.59,-0.47,-0.44,-0.43,-0.52,-0.58,-0.61,-0.66
2017-12-26 13:26:52.925,-0.57,-0.58,-0.58,-0.63,-0.58,-0.46,-0.44,-0.43,-0.51,-0.58,-0.6,-0.66
2017-12-26 13:26:53.147,-0.57,-0.59,-0.58,-0.64,-0.58,-0.46,-0.44,-0.43,-0.51,-0.57,-0.6,-0.66
2017-12-26 13:26:53.357,-0.58,-0.59,-0.59,-0.64,-0.59,-0.47,-0.44,-0.43,-0.52,-0.58,-0.61,-0.66
2017-12-26 13:26:53.557,-0.51,-0.5,-0.49,-0.57,-0.51,-0.38,-0.36,-0.35,-0.45,-0.49,-0.52,-0.59
2017-12-26 13:26:53.772,-0.49,-0.5,-0.49,-0.56,-0.5,-0.38,-0.36,-0.34,-0.44,-0.49,-0.51,-0.58
2017-12-26 13:26:53.988,-0.56,-0.58,-0.58,-0.62,-0.58,-0.46,-0.44,-0.43,-0.51,-0.57,-0.6,-0.65
2017-12-26 13:26:54.204,-0.6,-0.62,-0.62,-0.66,-0.62,-0.5,-0.49,-0.48,-0.56,-0.61,-0.65,-0.7
2017-12-26 13:26:54.404,-0.64,-0.65,-0.65,-0.7,-0.65,-0.54,-0.52,-0.51,-0.6,-0.65,-0.69,-0.73
2017-12-26 13:26:54.626,-0.67,-0.69,-0.69,-0.74,-0.69,-0.57,-0.56,-0.55,-0.62,-0.67,-0.71,-0.76
2017-12-26 13:26:54.826,-0.67,-0.69,-0.69,-0.74,-0.69,-0.57,-0.56,-0.55,-0.63,-0.69,-0.72,-0.77
2017-12-26 13:26:55.042,-0.72,-0.74,-0.74,-0.78,-0.74,-0.61,-0.61,-0.59,-0.67,-0.73,-0.76,-0.81
2017-12-26 13:26:55.258,-0.87,-0.91,-0.91,-0.93,-0.9,-0.77,-0.76,-0.76,-0.83,-0.89,-0.93,-0.98
2017-12-26 13:26:55.459,-0.8,-0.8,-0.78,-0.86,-0.8,-0.67,-0.66,-0.66,-0.75,-0.8,-0.81,-0.88
2017-12-26 13:26:55.675,-0.75,-0.75,-0.73,-0.8,-0.74,-0.61,-0.6,-0.6,-0.7,-0.74,-0.76,-0.83
2017-12-26 13:26:55.891,-0.71,-0.71,-0.7,-0.76,-0.7,-0.57,-0.56,-0.56,-0.64,-0.7,-0.73,-0.78
2017-12-26 13:26:56.107,-0.7,-0.7,-0.7,-0.75,-0.7,-0.57,-0.56,-0.55,-0.64,-0.7,-0.72,-0.77
2017-12-26 13:26:56.318,-0.69,-0.7,-0.7,-0.75,-0.7,-0.57,-0.57,-0.55,-0.63,-0.69,-0.72,-0.77
2017-12-26 13:26:56.528,-0.69,-0.71,-0.7,-0.75,-0.7,-0.57,-0.56,-0.55,-0.63,-0.69,-0.72,-0.77
2017-12-26 13:26:56.729,-0.67,-0.69,-0.67,-0.74,-0.69,-0.56,-0.55,-0.54,-0.62,-0.67,-0.71,-0.76
